id,name,survey_year,type,hostelname,intake_capacity,students_residing
1795,GOVERNMENT POLYTECHNIC JINTUR,2015,Boys Hostel,BOYS HOSTEL,180,145
2258,ZEAL EDUCATION SOCIETY DNYANGANGA POLYTECHNIC NARHE TAL. HAVELI PUNE,2015,Girls Hostel,DNYANGANAG GIRLS HOSTEL,139,52
2239,VISHAL JUNNAR SEVA MANDAL'S INSTITUTE OF PHARMACYALE PUNE.,2015,Girls Hostel,"VJSM'S, PRATIBHATAI SHARADCHANDRA PAWAR LADIES HOSTEL,ALE",200,166
3764,"SCHOOL OF NURSING, GENERAL HOSPITAL GODHRA",2015,Girls Hostel,Nurses Hostel Godhra,22,63
14583,"GANDHI NATHA RANGAJI COLLEGE OF D PHARMACY, SOLAPUR",2015,Boys Hostel,GNRDJJP'S BOYS HOSTEL,40,12
2003,PANCHKROSHI SHIKSHAN MANDAL'S SURYADAYA INSTITUTE OF ENGINEERING & POLYTECHNIC MAHAGAON SATARA,2015,Boys Hostel,SURYODAYA HOSTEL,60,35
14866,Maharani Shantadevi Gaikwad Grihashtra Shikshan Sansthas Adhyapika Vidyalaya,2015,Girls Hostel,Adhyapika Vidyalaya Vastigruh,100,100
2008,PILLAIS' POLYTECHNICNEW PANVEL DIST. RAIGAD,2015,Boys Hostel,PILLAI HOSTEL 1,25,3
2008,PILLAIS' POLYTECHNICNEW PANVEL DIST. RAIGAD,2015,Girls Hostel,PILLAI HOSTEL 2,25,3
1916,MAEER MIT'S SRI SAVITRIBAI PHULE POLYTECHNIC,2015,Boys Hostel,MAEER MIT's Boy's Hostel,30,25
1916,MAEER MIT'S SRI SAVITRIBAI PHULE POLYTECHNIC,2015,Girls Hostel,MAEER MIT's Girls Hostel,10,8
2116,SHIVNERI FOUNDATION'S SHIVNERI INSTITUTE OF PHARMACY KHANAPUR JUNNAR.,2015,Girls Hostel,SHIVNERI FOUNDATION,120,8
2116,SHIVNERI FOUNDATION'S SHIVNERI INSTITUTE OF PHARMACY KHANAPUR JUNNAR.,2015,Boys Hostel,SHIVNERI FOUNDATION,120,6
10870,NEW SATARA SHIKSHAN SANKUL NEW SATARA COLLEGE OF ENGINEERING & MANAGEMENT PANDHARPUR,2015,Boys Hostel,New Satara Boys Hostel,180,137
10870,NEW SATARA SHIKSHAN SANKUL NEW SATARA COLLEGE OF ENGINEERING & MANAGEMENT PANDHARPUR,2015,Girls Hostel,New satara Girls Hostel,100,22
9763,RAJARAM SHIKSHAN SANSTHA VILASRAO SHINDE ADHYAPAK TALUKA WALWA SANGLI,2015,Girls Hostel,Vilasrao shinde girl hostel,40,0
11027,INDRAPRASTH ADHYAPAN MANDIR TALOD,2015,Boys Hostel,INDRAPRASTH HOSTEL,1,50
10380,SAHYADRI SHIKSHAN SANSTHA`S COLLEGE OF PHARMACY SAWARDE,2015,Girls Hostel,Priyadarshni Hostel,100,22
10380,SAHYADRI SHIKSHAN SANSTHA`S COLLEGE OF PHARMACY SAWARDE,2015,Boys Hostel,SSS Boys Hostel,120,12
4189,NOOR SCHOOL OF NURSING BIDAR,2015,Girls Hostel,Noor Hostel,100,50
4189,NOOR SCHOOL OF NURSING BIDAR,2015,Boys Hostel,Noor Hostel,100,45
5985,SHREE C.U.SHAH STREE ADAPAN MANDIR AHMEDABAD,2015,Girls Hostel,BUNIYADI HOSTEL DHOLKA,250,40
4364,SULEMAN SCHOOL OF NURSNG BIDAR,2015,Boys Hostel,Suleman Hostel-1,60,25
4364,SULEMAN SCHOOL OF NURSNG BIDAR,2015,Girls Hostel,Suleman Hostel-1,60,40
5803,DISTRICT INSTITUTE OF EDUCATION & TRAINING BANSKANTHA PALANPUR,2015,Boys Hostel,boys hostel,50,0
5979,SHREE ADYAPAN MANDIR SABARKANTHA,2015,Girls Hostel,stree adhyapan chhatralaya,200,50
6468,KARANATKA GRAMEEN TEACHER TRAINING INSTITUTE BELGAUM,2015,Boys Hostel,K.G.DED. COLLE,52,7
6468,KARANATKA GRAMEEN TEACHER TRAINING INSTITUTE BELGAUM,2015,Girls Hostel,K.G.DED COLLE,48,2
9659,NAVIN OSMANABAD ZILLA BALVIKAS SAMITEE BANK COLONY OSMANABAD,2015,Girls Hostel,mahananda girl hostel,40,14
3219,GOVERNMENT POLYTECHNIC GHATAMPUR,2015,Boys Hostel,boys hostel 1,60,60
4884,SEVA SCHOOL OF NURSING ANGUL,2015,Boys Hostel,Seva school of nursing Hostel,10,10
4884,SEVA SCHOOL OF NURSING ANGUL,2015,Girls Hostel,Seva school of nursing Hostel,70,60
15022,SUKHNANDAN SCHOOL OF NURSING MUNGELI,2015,Girls Hostel,SUKHNANDAN SCHOOL OF NURSING COMPOUND,65,45
4383,UMA MAHESWARA SCHOOL OF NURSING RAICHUR,2015,Boys Hostel,sir uma maheswara school of nursing,10,4
4383,UMA MAHESWARA SCHOOL OF NURSING RAICHUR,2015,Girls Hostel,sir uma maheswara school of nursing,10,7
10067,SHRI TUYLIJABHAVANI JUNIOR COLLEGE OF EDUCATION TULIJAPUR OSMANABAD,2015,Girls Hostel,SUSHILA DEVI SALUKHE GIRLS HOSTEL,60,30
3940,AYESHA SCHOOL OF NURISNG GULBARGA,2015,Boys Hostel,Ayesha Hostel -I,150,43
3940,AYESHA SCHOOL OF NURISNG GULBARGA,2015,Girls Hostel,Ayesha Hostel -II,100,65
9756,RAHAGANDALE D. ED. JUNIOR COLLEGE OF EDUCATION SENDUR WADA BHANDARA,2015,Boys Hostel,Rahangdale Jr.college of education Boys Hostel,75,13
3477,CHRISTIAN SCHOOL OF NURSING KURNOOL,2015,Boys Hostel,Karunya Block,60,35
3477,CHRISTIAN SCHOOL OF NURSING KURNOOL,2015,Girls Hostel,Karuna Block,120,95
6896,USAMA CHARITABLE TRUST SHIMOGA,2015,Girls Hostel,ZUBAIDA GIRLS HOSTEL,100,54
5829,GOVERNMENT BASIC TRAINING COLLEGE FOR MEN BHARIA,2015,Boys Hostel,Boys Hostel,200,8
2407,"BABA HIRA SINGH BHATHAL INSTITUTE OF ENGINEERING & TECHNOLOGY (POLYTECHNIC WING), LEHRAGAGA",2015,Girls Hostel,Girls Hostel (Two),150,60
2407,"BABA HIRA SINGH BHATHAL INSTITUTE OF ENGINEERING & TECHNOLOGY (POLYTECHNIC WING), LEHRAGAGA",2015,Boys Hostel,Block A,75,42
2407,"BABA HIRA SINGH BHATHAL INSTITUTE OF ENGINEERING & TECHNOLOGY (POLYTECHNIC WING), LEHRAGAGA",2015,Boys Hostel,Block B,90,90
2407,"BABA HIRA SINGH BHATHAL INSTITUTE OF ENGINEERING & TECHNOLOGY (POLYTECHNIC WING), LEHRAGAGA",2015,Boys Hostel,Block C,150,135
8852,VIVEKANANDA PRIMARY TEACHER TRAINING INSTITUTE PURBA MEDINIPUR,2015,Boys Hostel,VIVEKANANDA HOSTEL,60,38
8852,VIVEKANANDA PRIMARY TEACHER TRAINING INSTITUTE PURBA MEDINIPUR,2015,Girls Hostel,MAA SARADA HOSTEL,40,27
1861,JALANA EDUCATION SOCIETY'S INSTITUTE OF PHARMACYJALNA,2015,Boys Hostel,"J.E.S BOY""S HOSTEL",40,13
1861,JALANA EDUCATION SOCIETY'S INSTITUTE OF PHARMACYJALNA,2015,Girls Hostel,J.E.S. GIRLS HOSTEL,40,24
9848,SANT DNYANESHWAR SHIKSHAN SANSTHA ISLAMPUR WALWA SANGLI,2015,Girls Hostel,Sant Dnyaneshwar Girls Hostel,25,0
9848,SANT DNYANESHWAR SHIKSHAN SANSTHA ISLAMPUR WALWA SANGLI,2015,Boys Hostel,Sant Dnyaneshwar Boys Hostel,25,0
5806,DISTRICT INSTITUTE OF EDUCATION & TRAINING DAHOD,2015,Boys Hostel,DIET Hostel,100,15
9022,ADHYAPAK VIDYALAYA RAJAPUR (AMBEWADI) RATNAGIRI,2015,Boys Hostel,Adhyapak Vidyalaya Student Hostel,40,0
5403,DON KRISHNA NURSING & PARAMEDICAL INSTITUTE LUCKNOW,2015,Girls Hostel,KRISHNA NURSING HOSTEL,40,12
3779,MATRUSHRI VRAJKUVARBEN B MANVAR SCHOOL OF NURSING RAJKOT,2015,Girls Hostel,GIRLS HOSTEL,260,166
3779,MATRUSHRI VRAJKUVARBEN B MANVAR SCHOOL OF NURSING RAJKOT,2015,Boys Hostel,BOYS HOSTEL,50,39
4070,JANHAVI SCHOOL OF NURSING CHITRADURGA,2015,Girls Hostel,JANHAVI LADIES HOSTEL,150,60
4400,VIDYAMANI SCHOOL OF NURSING BIDAR,2015,Girls Hostel,Vidyamani School of Nursing,80,40
4400,VIDYAMANI SCHOOL OF NURSING BIDAR,2015,Boys Hostel,Vidyamani School of Nursing,80,40
14862,"GULABRAO PATIL MEMORIAL TRUST D ED COLLEGE, MIRAJ",2015,Girls Hostel,"PARVATIDEVI RAGHUNATHRAO PATIL GIRLS HOSTEL, MIRAJ",150,4
1190,B E TRUST POLYTECHNIC K M DODDI (MANDYA DISTRICT,2015,Girls Hostel,BHARATHI WOMEN'S HOSTEL,60,10
1190,B E TRUST POLYTECHNIC K M DODDI (MANDYA DISTRICT,2015,Boys Hostel,BHARATHI BOYS HOSTEL,60,20
2177,SHRI SHIVAJI VIDDHYA PRASARAK SANSTHA'S BAPUSAHEB SHIVAJIRAO DEORE POLYTECHNIC DHULE,2015,Boys Hostel,S.S.V.P.S`S Boys Hostel,132,69
2177,SHRI SHIVAJI VIDDHYA PRASARAK SANSTHA'S BAPUSAHEB SHIVAJIRAO DEORE POLYTECHNIC DHULE,2015,Girls Hostel,S.S.V.P.S`S Girls Hostel,100,41
3745,"APOLLO SCHOOL OF NURSING, NEW DELHI",2015,Girls Hostel,Nursing Hostel Complex,200,170
14168,"SURUCHI INSTITUTE OF NURSING, LUCKNOW",2015,Girls Hostel,SURUCHI GIRLS HOSTEL,500,250
14168,"SURUCHI INSTITUTE OF NURSING, LUCKNOW",2015,Boys Hostel,SURUCHI BOYS HOSTEL,300,20
5396,CHARAK INSTITUTE OF PARAMEDICAL& HEALTH SCIENCES LUCKNOW,2015,Girls Hostel,charak girls hostel,500,370
5396,CHARAK INSTITUTE OF PARAMEDICAL& HEALTH SCIENCES LUCKNOW,2015,Boys Hostel,charak boys hostel,400,48
6130,V.S.RAVAL BUNIYADI ADHYAPAN MANDIR SABARKANTHA,2015,Boys Hostel,vsraval Ptc Hostel,100,0
9841,SANDIPANI CHARITABLE TRUST SANGLI VARAD VINAYAK D. ED. COLLEGE MIRAJ SANGLI,2015,Others,"Sandipani charitabale, boys & girls hostel",25,0
4596,SCHOOL OF NURSING OLLUR THRISSUR,2015,Girls Hostel,St.Vincent De Paul school of Nursing,100,86
670,VASAVI POLYTECHNIC BANAGANANPALLI,2015,Boys Hostel,VASAVI POLYTECHNIC HOSTEL,120,89
9938,SHREE NEMINATH JAIN BRAHMACHARYASHRAM JAIN GURUKUL CHANDWAD NASHIK,2015,Girls Hostel,smt.patasabai motilalji lodha kanya chhatravas,500,0
9938,SHREE NEMINATH JAIN BRAHMACHARYASHRAM JAIN GURUKUL CHANDWAD NASHIK,2015,Boys Hostel,SNJB's Nutan hostel,250,0
1126,MINERVA POLYTECHNIC VILL- CHANGRARA PO- BHAPOO INDORA DISTT. KANGRA,2015,Boys Hostel,BH-1,100,10
1126,MINERVA POLYTECHNIC VILL- CHANGRARA PO- BHAPOO INDORA DISTT. KANGRA,2015,Girls Hostel,GH-1,40,0
5766,ADHYAPAN MANDIR VALLABH VIDHYALAYA BOCHASAN KHEDA,2015,Boys Hostel,ADHYAPAN MANDIR BOCHASAN CHHATRALAY,100,5
14071,"SHIVGANGA CHARITABLE TRUST SANGLI VISHVESHWARYA TECHNICAL CAMPUS FACULTY OF DIPLOMA ENGINEERING, PATGAON",2015,Girls Hostel,Savitribai Fule Girls Hostel,50,15
14071,"SHIVGANGA CHARITABLE TRUST SANGLI VISHVESHWARYA TECHNICAL CAMPUS FACULTY OF DIPLOMA ENGINEERING, PATGAON",2015,Boys Hostel,Chatrapati Shivaji Boys Hostel,100,38
2130,SHREE PRINCE SHIVAJI MARATHA BOARDING HOUSE'S NEW POLYTECHNIC KOLHAPUR,2015,Boys Hostel,"Chh. Rajaram Hostel, 51 Thana, Kolhapur",150,20
2130,SHREE PRINCE SHIVAJI MARATHA BOARDING HOUSE'S NEW POLYTECHNIC KOLHAPUR,2015,Girls Hostel,Shree Prince Shivaji Maratha Boarding House,240,35
2130,SHREE PRINCE SHIVAJI MARATHA BOARDING HOUSE'S NEW POLYTECHNIC KOLHAPUR,2015,Boys Hostel,Shree Prince Shivaji Maratha Boarding House,77,10
1392,RAJEEV POLYTECHNIC HASSAN,2015,Boys Hostel,Rajeev Boys Hostel,400,210
1392,RAJEEV POLYTECHNIC HASSAN,2015,Girls Hostel,Rajeev Girls Hostel,400,290
4618,ST JOSEPH'S HOSPITAL THRISSUR,2015,Girls Hostel,ST.JOSEPH'S HOSTEL,200,145
2857,M G R INST OF HOTEL MANAGEMENT AND CATERING TECHNOLOGY AMBATTUR,2015,Boys Hostel,MGR IHM,100,20
14606,"ST.XAVIER'S D.ED COLLEGE, KOLHAPUR",2015,Boys Hostel,St. Xavier's Boys Hostel,25,1
14606,"ST.XAVIER'S D.ED COLLEGE, KOLHAPUR",2015,Girls Hostel,St. Xavier's Girls Hostel,25,19
9391,JUNIOR COLLEGE OF EDUCATION KHIRODA JALGAON,2015,Girls Hostel,Jijamata chatravas,80,33
9391,JUNIOR COLLEGE OF EDUCATION KHIRODA JALGAON,2015,Boys Hostel,Chatrapati shivaji chatralay,80,0
1379,P A POLYTECHNIC NADUPADAV MANGALORE,2015,Boys Hostel,boys,200,150
1379,P A POLYTECHNIC NADUPADAV MANGALORE,2015,Girls Hostel,girls,100,31
3794,"SCHOOL OF NURSING, SHETH V. S. HOSPITAL, ELISBRIDGE, AHEMDABAD",2015,Girls Hostel,"NURSING HOSTEL,SHETH V S G H",285,199
10014,SHRI RAM EDUCATION SOCIETYS MALSHIRAS SOLAPUR,2015,Girls Hostel,Sou.Ujwalatai Shinde Mahila Vasatigruha,300,10
10014,SHRI RAM EDUCATION SOCIETYS MALSHIRAS SOLAPUR,2015,Boys Hostel,Sushilkumar Shinde Boys Hostel,150,5
5889,MOTIBHAI AMIN PRATHMIK SHIKSHAK ADHYAPAN MANDIR ANAND,2015,Boys Hostel,"motibhai amin new hostel, mogri",200,0
13800,"SCHOOL OF NURSING, DR. GOVINDANS HOSPITAL, CONVENT ROAD, THIRUVANANTHAPURAM",2015,Girls Hostel,Govindans Hostel,60,29
12694,"GOVERNMENT SECONDARY TRAINING SCHOOL, DHARMAGARH",2015,Boys Hostel,BOYS HOSTEL,30,30
2165,SHRI NEMINATH JAIN BRAMHACHARYASHARAM'S SHRI H. H. J. B. POLYTECHNICCHANDWAD,2015,Boys Hostel,S.N.J.B.'s Boys Hostel,300,300
2165,SHRI NEMINATH JAIN BRAMHACHARYASHARAM'S SHRI H. H. J. B. POLYTECHNICCHANDWAD,2015,Girls Hostel,S.N.J.B.'s Girls Hostel,300,300
7896,GNANODAYA TEACHER TRAINING INSTITUTE ST.THOMAS MOUNT CHENNAI,2015,Girls Hostel,Gnanodhaya Hostel,80,10
2828,JAYARAM POLYTECHNIC COLLEGE KARATTAMPATTY-PAGALAVADI,2015,Boys Hostel,JAYARAM BOYS HOSTEL,60,21
2828,JAYARAM POLYTECHNIC COLLEGE KARATTAMPATTY-PAGALAVADI,2015,Girls Hostel,JAYARAM GIRLS HOSTEL,12,6
6165,DISTRICT INSTITUTE OF EDUCATION & TRAINING AMBALA,2015,Girls Hostel,DIET MOHRA,62,0
9025,ADHYAPAK VIDYALAYA EKHATPUR SOLAPUR,2015,Boys Hostel,BOYES HOSTEL A V EKHATPUR,100,4
9025,ADHYAPAK VIDYALAYA EKHATPUR SOLAPUR,2015,Girls Hostel,GIRLS HOSTEL A V EKHATPUR,100,1
1445,SREE BAHUBALI POLYTECHNIC SHRAVANABELAGOLA,2015,Boys Hostel,SBP Boys Hostel,150,128
1445,SREE BAHUBALI POLYTECHNIC SHRAVANABELAGOLA,2015,Girls Hostel,SBP Girls Hostel,54,45
12640,"KSS TTI, BELGAUM",2015,Girls Hostel,Girls Hostel,20,14
12640,"KSS TTI, BELGAUM",2015,Boys Hostel,Boys Hostel,30,11
3782,MUNISEVA ASHRAM SCHOOL OF NURSING VADODARA,2015,Girls Hostel,"muniseva Ashram Nursing Hostel, goraj, Waghodia, Vadodara",300,241
1666,AMRUTVAHINI SHETI & SHIKSHAN VIKAS SANSTHA`S AMRUTWAHINI INSTITUTE OF PHARMACY SANGAMNER AHMEDNAGAR,2015,Boys Hostel,Amrutvahini Pharmacy Hostel,60,11
1666,AMRUTVAHINI SHETI & SHIKSHAN VIKAS SANSTHA`S AMRUTWAHINI INSTITUTE OF PHARMACY SANGAMNER AHMEDNAGAR,2015,Girls Hostel,Kalsubai Hostel,60,28
8889,"INDIAN DIAMOND INSTITUTE, SURAT",2015,Girls Hostel,IDI GIRLS HOSTEL,20,10
8889,"INDIAN DIAMOND INSTITUTE, SURAT",2015,Boys Hostel,IDI BOYS HOSTEL,72,56
9894,SHANKARRAO NIMBALKAR JR. COLLEGE OF EDUCATION BARSHI SOLAPUR,2015,Girls Hostel,Girl Hostel,40,4
9894,SHANKARRAO NIMBALKAR JR. COLLEGE OF EDUCATION BARSHI SOLAPUR,2015,Boys Hostel,Shivaji Boarding (Hostel),100,0
3337,NORTHERN INSTITUTE FOR INTEGRATED LEARNING IN MANAGEMENT (NIILM),2015,Others,Hostel Block,150,80
9028,ADHYAPAN PADVIKA PRASHISTHAN JUNIOR COLLEGE OF EDUCATION SHIVAJI NAGAR YAVATMAL,2015,Girls Hostel,"Maharshi Karve Girls Hostel, Yavatmal",36,36
9450,KISAN DNYANODAY MANDAL CHALISGAON JALGAON,2015,Girls Hostel,kdmg girls hostel,50,0
642,SRI G PULLA REDDY GOVERNMENT POLYTECHNIC,2015,Boys Hostel,S G P R GOVERNMENT BOYS HOSTEL,65,47
3245,GOVERNMENT POLYTECHNIC UNNAO,2015,Girls Hostel,GIRLS HOSTEL,60,0
3245,GOVERNMENT POLYTECHNIC UNNAO,2015,Boys Hostel,BOYS HOSTEL,60,42
10152,TARARANI VIDYAPEETH JUNIOR COLLEGE OF EDUCATION 1ST LANE RAJARAMPURI KOLHAPUR,2015,Girls Hostel,"Sou.Sarojindevi Mahila vastigraha,Rajarampuri,Kolhapur",100,100
3195,GOVERNMENT GIRLS POLYTECHNIC ALLAHABAD,2015,Girls Hostel,sarojni naidu,90,107
3195,GOVERNMENT GIRLS POLYTECHNIC ALLAHABAD,2015,Girls Hostel,maitri wing,90,88
3195,GOVERNMENT GIRLS POLYTECHNIC ALLAHABAD,2015,Girls Hostel,gargi wing,60,54
13973,"Shree Shankar School of Nsg., Munund",2015,Girls Hostel,SHREE SHANKAR HOSTEL,120,120
5494,SRI SAI COLLEGE OF NURSING ALIGARH,2015,Boys Hostel,JIVAK CHHATRAVAS,90,62
5494,SRI SAI COLLEGE OF NURSING ALIGARH,2015,Girls Hostel,SUKANYA CHHATRAVAS,75,47
4289,SHRI J G CO-OPERATIVE HOSPITAL & RESEARCH BELGAUM,2015,Boys Hostel,SHRI JGCHS SON BOY'S HOSTEL,150,136
4289,SHRI J G CO-OPERATIVE HOSPITAL & RESEARCH BELGAUM,2015,Girls Hostel,SHRI JGCHS SON GIRL'S HOSTEL,150,150
9158,CHOPDA EDUCATION SOCIETY COLLEGE OF EDUCATION OLD SHIRPUR ROAD CHOPDA,2015,Girls Hostel,"CHOPDA EDUCATION SOCIETY'S GIRLS HOSTEL,CHOPDA",30,0
1900,LATE AHILYABAI KAKADE BAHUUDDESHIYA SHIKSHAN PRASARAK MANDAL SAI POLYTECHNICKINHI(J)YAVATMAL,2015,Boys Hostel,Sai Chhatrawas,72,72
8934,PUNE INSTITUTE OF AVIATION TECHNOLOGY PUNE,2015,Girls Hostel,KES Girls Hostel,50,20
8934,PUNE INSTITUTE OF AVIATION TECHNOLOGY PUNE,2015,Boys Hostel,KES Boys Hostel,160,80
3331,N.R.I.P.T.,2015,Boys Hostel,NRIPT OLD HOSTEL,70,35
3331,N.R.I.P.T.,2015,Boys Hostel,NRIPT NEW HOSTEL,75,75
3331,N.R.I.P.T.,2015,Girls Hostel,NRIPT NEW HOSTEL (under construction),60,0
8706,DISTRICT INSTITUTE OF EDUCATION & TRAINING UNNAO,2015,Girls Hostel,GIRLS HOSTEL,10,0
8706,DISTRICT INSTITUTE OF EDUCATION & TRAINING UNNAO,2015,Boys Hostel,BOYS HOSTEL,40,15
10150,"TAPI VALLEY EDUCATION SOCIETYS ADHYAPAK VIDYALAYA, FAIZPUR, JALGAON",2015,Girls Hostel,TVES HOSTEL,90,48
10150,"TAPI VALLEY EDUCATION SOCIETYS ADHYAPAK VIDYALAYA, FAIZPUR, JALGAON",2015,Boys Hostel,TVES HOSTEL,0,0
12406,"WISDOM DED COLLEGE, KGF",2015,Girls Hostel,WISDOM GIRLS HOSTEL,50,21
12406,"WISDOM DED COLLEGE, KGF",2015,Boys Hostel,WISDOM BOYS HOSTEL,50,29
4190,NOORIE COLLEGE OF NURSING KOLAR,2015,Girls Hostel,NOORIE GIRLS HOSTEL,100,15
4190,NOORIE COLLEGE OF NURSING KOLAR,2015,Boys Hostel,NOORIE BOYS HOSTEL,100,67
14025,"Shree Saraswati CON, Gir-Gadhda",2015,Girls Hostel,SHRI SARASWATI MAHILA HOSTEL,100,48
2492,"R & D CENTRE FOR BICYCLE AND SEWING MACHINE, LUDHIANA",2015,Boys Hostel,BOYS HOSTEL,40,0
9430,KAMLA NEHRU JUNIOR COLLEGE OF EDUCATION KARAD SATARA,2015,Girls Hostel,Kamla Nehru Girls Hostel,60,0
14164,"AWADH PARAMEDICAL COLLEGE, JAUNPUR",2015,Girls Hostel,Shakuntala Girl's Hostel,120,85
14164,"AWADH PARAMEDICAL COLLEGE, JAUNPUR",2015,Boys Hostel,Avadh Boy's Hostel,50,20
3321,MAHATMA JYOTIBA PHULE GOVERNMENT POLYTECHNIC KAUSHAMBI,2015,Girls Hostel,PRIYADHARSHANI GIRLS HOSTEL,60,23
8635,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, BUDAUN",2015,Boys Hostel,DIET BUDAUN,50,0
5375,DR B R A MEMORIAL NURSING SCHOOL WEST TRIPURA,2015,Boys Hostel,Dr BRAM Nursing Hostle (Male),60,60
3239,GOVERNMENT POLYTECHNIC PRATAPGARH,2015,Boys Hostel,RAMAN,90,90
3239,GOVERNMENT POLYTECHNIC PRATAPGARH,2015,Girls Hostel,GIRLS HOSTEL,60,41
5481,SCHOOL OF NURSING DEVA ROAD LUCKNOW,2015,Girls Hostel,BABA HOSTEL,240,240
14172,"DR. TANDON NURSING COLLEGE, AGRA",2015,Boys Hostel,Dr. Tandon Boys Hostel,60,25
14172,"DR. TANDON NURSING COLLEGE, AGRA",2015,Girls Hostel,Chaya Niketan Hostel,200,40
9026,ADHYAPAK VIDYALAYA PARANDA OSMANABAD,2015,Girls Hostel,KALANRAO BHATLAWANDE GIRLS HOSTEL,60,60
9698,PANDURANG DESAI JR. COLLEGE OF EDUCATION KUSUR KUSUR SATARA,2015,Boys Hostel,"Pandurang Desai Jr.College of Edn .Hostel,Kusur",30,0
9913,SHIKSHAN MANDAL GIRLS D. ED. COLLEGE KARAD SATARA,2015,Girls Hostel,Mahila Mahavidyalaya Girls Hostel,100,40
4221,RAJEEV SCHOOL OF NURSING HASSAN,2015,Boys Hostel,Rajeev Boys Hostel,200,2
4221,RAJEEV SCHOOL OF NURSING HASSAN,2015,Girls Hostel,Rajeev Girls Hostel,500,75
9580,MAHATMA PHULE JR. COLLEGE OF EDUCATION SATARA SATARA,2015,Boys Hostel,Mahatma Phule Vasatigragh Satara,50,0
3388,SHRI RAMDEVI RAMDAYAL TRIPATHI GIRLS POLYTECHNIC,2015,Girls Hostel,institute campus,84,93
9840,SAMRAT ASHOK ADHYAPAK VIDYALAYA CHALISGAON JALGAON,2015,Girls Hostel,Mandodari Kanya Chhatralaya,30,0
14733,"SHREE K M BORISAGAR SCHOOL OF NURSING, KHAMBHA",2015,Girls Hostel,SHREE K.M.HOSTEL OF NURSING,60,30
7497,DISTRICT INSTITUTE OF EDUCATION AND TRAINING KAPURTHALA,2015,Boys Hostel,Boys Hostel,50,0
14172,"DR. TANDON NURSING COLLEGE, AGRA",2015,Girls Hostel,Dr. Tandon Girls Hostel,20,12
14591,"LATE DAGADABAI CHAMPALALJI BIYANI, SHAIKSHANIK VIKAS MANDAL SANCHALIT, BIYANI D.ED. COLLEGE, JALGAON",2015,Girls Hostel,BIYANI GIRLS HOSTEL,75,1
14591,"LATE DAGADABAI CHAMPALALJI BIYANI, SHAIKSHANIK VIKAS MANDAL SANCHALIT, BIYANI D.ED. COLLEGE, JALGAON",2015,Boys Hostel,BIYANI BOY'S HOSTEL,75,0
14152,"SRI SATISH CHANDRA PANDEY MEMORIAL HOSPITAL, GONDA",2015,Girls Hostel,scpm girls hostel block A,240,230
14152,"SRI SATISH CHANDRA PANDEY MEMORIAL HOSPITAL, GONDA",2015,Boys Hostel,scpm boys hostel block B,120,100
10093,"KRANTISMRUTI JR. COLLEGE OF EDUCATION, SATARA",2015,Girls Hostel,Girls Hostel,60,2
10093,"KRANTISMRUTI JR. COLLEGE OF EDUCATION, SATARA",2015,Boys Hostel,Samarth Vasathigragh Satara,50,4
10764,KAKASAHEB MHASKE MEMORIAL MEDICAL FOUNDATION`S KAKASAHEB MHASKE COLLEGE OF PHARMACY NAGAPUR AHMEDNAGAR,2015,Girls Hostel,KMMFs Girls Hostel,40,17
1449,SRI VENKATA RAJU INSTITUTE OF TECH BANGALORE,2015,Boys Hostel,BALAJI EDUCATION TRUST HOSTEL,170,65
13992,"Noble School of Nursing, Junagadh",2015,Boys Hostel,Noble Hostel,392,23
13992,"Noble School of Nursing, Junagadh",2015,Girls Hostel,Noble Hostel,256,87
15169,"Shivnagar Vidya Prasarak Mandals Institute of Pharmacy, Malegaon Bk Tal Baramati Dist Pune 413115",2015,Boys Hostel,SVPM's Institute of Pharmacy Malegaon (Bk),100,40
15169,"Shivnagar Vidya Prasarak Mandals Institute of Pharmacy, Malegaon Bk Tal Baramati Dist Pune 413115",2015,Girls Hostel,SVPM's Institute of Pharmacy Malegaon (Bk),100,35
14154,"MAA KAUSHILYA SCHOOL OF NURSING, AZAMGARH",2015,Girls Hostel,Kaushilya Hostel,150,64
5800,DHORAJI SANCHALIT PTC COLLEGE RAJKOT,2015,Boys Hostel,SHREE KUMAR HINDU CHHATRALAY,100,0
5800,DHORAJI SANCHALIT PTC COLLEGE RAJKOT,2015,Girls Hostel,SHREE VATSALYA KANYA CHHATRALAYA,100,0
8685,DISTRICT INSTITUTE OF EDUCATION & TRAINING MEERUT,2015,Girls Hostel,GIRLS HOSTEL,50,0
8685,DISTRICT INSTITUTE OF EDUCATION & TRAINING MEERUT,2015,Boys Hostel,BOYS HOSTEL,50,0
5484,SHANTI MANGALICK HOSPITAL AGRA,2015,Girls Hostel,Girls Hostel,50,33
5491,SMT VIDYAWATI SCHOOL OF NURSING JHANSI,2015,Boys Hostel,VSM House - 2,20,2
5491,SMT VIDYAWATI SCHOOL OF NURSING JHANSI,2015,Girls Hostel,VSM House - 1,200,48
9205,DNYAN VIKAS MANDAL PRIYDARSHANI ADHYAPAK VIDYALAYA SAKRT SAKRI DHULE,2015,Girls Hostel,PRIYADARSHNI GIRLS HOSTEL,40,40
9393,JUNIOR COLLEGE OF EDUCATION PANDHRPUR SOLAPUR,2015,Girls Hostel,JUNIOR COLLEGE OF EDUCATION PANDHARPUR,24,0
